SampleID	Compartment	host_common_name	Phylum2	depth	phy_total	prop
Ark.590	Bulk Soil	Soil	Spirochaetes	24033	18	7.905467254722476e-4
Ark.590	Bulk Soil	Soil	SR1	24033	0	4.160772239327619e-5
Ark.590	Bulk Soil	Soil	Tenericutes	24033	1	8.321544478655238e-5
Ark.590	Bulk Soil	Soil	TM6	24033	2	1.2482316717982858e-4
Ark.590	Bulk Soil	Soil	TM7	24033	2	1.2482316717982858e-4
Ark.590	Bulk Soil	Soil	TPD-58	24033	0	4.160772239327619e-5
Ark.590	Bulk Soil	Soil	unclassified	24033	1	8.321544478655238e-5
Ark.590	Bulk Soil	Soil	Verrucomicrobia	24033	512	0.021344761587750685
Ark.590	Bulk Soil	Soil	WPS-2	24033	23	9.985853374386287e-4
Ark.590	Bulk Soil	Soil	WS1	24033	3	1.6643088957310476e-4
Ark.590	Bulk Soil	Soil	WS2	24033	2	1.2482316717982858e-4
Ark.590	Bulk Soil	Soil	WS3	24033	68	0.002870932845136057
Ark.590	Bulk Soil	Soil	WS4	24033	10	4.576849463260381e-4
Ark.590	Bulk Soil	Soil	WS5	24033	0	4.160772239327619e-5
Ark.590	Bulk Soil	Soil	WWE1	24033	8	3.744695015394857e-4
Ark.590	Bulk Soil	Soil	ZB3	24033	0	4.160772239327619e-5
Ark.590	Bulk Soil	Soil	Alphaproteobacteria	24033	784	0.03266206207872181
Ark.590	Bulk Soil	Soil	Betaproteobacteria	24033	804	0.033494216526587337
Ark.590	Bulk Soil	Soil	Deltaproteobacteria	24033	1989	0.08279936756261962
Ark.590	Bulk Soil	Soil	Epsilonproteobacteria	24033	0	4.160772239327619e-5
Ark.590	Bulk Soil	Soil	Gammaproteobacteria	24033	200	0.008363152201048515
Ark.590	Bulk Soil	Soil	TA18	24033	0	4.160772239327619e-5
Ark.590	Bulk Soil	Soil	Zetaproteobacteria	24033	1	8.321544478655238e-5
Ark.591	Bulk Soil	Soil	[Parvarchaeota]	32672	9	3.06063110213326e-4
Ark.591	Bulk Soil	Soil	[Thermi]	32672	9	3.06063110213326e-4
Ark.591	Bulk Soil	Soil	AC1	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	Acidobacteria	32672	9776	0.29923790285556884
Ark.591	Bulk Soil	Soil	Actinobacteria	32672	2303	0.0705169405931503
Ark.591	Bulk Soil	Soil	AD3	32672	3	1.224252440853304e-4
Ark.591	Bulk Soil	Soil	Armatimonadetes	32672	721	0.022097756557402138
Ark.591	Bulk Soil	Soil	Bacteroidetes	32672	904	0.027698711474306
Ark.591	Bulk Soil	Soil	BHI80-139	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	BRC1	32672	114	0.003519725767453249
Ark.591	Bulk Soil	Soil	Caldiserica	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	Chlamydiae	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	Chlorobi	32672	148	0.004560340342178558
Ark.591	Bulk Soil	Soil	Chloroflexi	32672	3469	0.10620389924402411
Ark.591	Bulk Soil	Soil	Crenarchaeota	32672	342	0.01049796468031708
Ark.591	Bulk Soil	Soil	Cyanobacteria	32672	142	0.0043767024760505615
Ark.591	Bulk Soil	Soil	Elusimicrobia	32672	26	8.263703975759802e-4
Ark.591	Bulk Soil	Soil	Euryarchaeota	32672	252	0.007743396688397147
Ark.591	Bulk Soil	Soil	FBP	32672	2	9.181893306399779e-5
Ark.591	Bulk Soil	Soil	FCPU426	32672	6	2.1424417714932818e-4
Ark.591	Bulk Soil	Soil	Fibrobacteres	32672	4	1.53031555106663e-4
Ark.591	Bulk Soil	Soil	Firmicutes	32672	1454	0.04453218253603893
Ark.591	Bulk Soil	Soil	Fusobacteria	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	GAL15	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	Gemmatimonadetes	32672	2748	0.08413674899764331
Ark.591	Bulk Soil	Soil	GN02	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	GN04	32672	2	9.181893306399779e-5
Ark.591	Bulk Soil	Soil	GOUTA4	32672	12	3.978820432773238e-4
Ark.591	Bulk Soil	Soil	Kazan-3B-28	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	KSB3	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	Lentisphaerae	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	MVS-104	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	NC10	32672	83	0.0025709301257919384
Ark.591	Bulk Soil	Soil	Nitrospirae	32672	576	0.01765984145930891
Ark.591	Bulk Soil	Soil	NKB19	32672	13	4.2848835429865637e-4
Ark.591	Bulk Soil	Soil	OC31	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	OD1	32672	1	6.12126220426652e-5
Ark.591	Bulk Soil	Soil	OP11	32672	1	6.12126220426652e-5
Ark.591	Bulk Soil	Soil	OP3	32672	43	0.0013466776849386344
Ark.591	Bulk Soil	Soil	OP8	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	PAUC34f	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	Planctomycetes	32672	1284	0.03932910966241239
Ark.591	Bulk Soil	Soil	SBR1093	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	Spirochaetes	32672	39	0.001224252440853304
Ark.591	Bulk Soil	Soil	SR1	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	Tenericutes	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	TM6	32672	1	6.12126220426652e-5
Ark.591	Bulk Soil	Soil	TM7	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	TPD-58	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	unclassified	32672	1	6.12126220426652e-5
Ark.591	Bulk Soil	Soil	Verrucomicrobia	32672	918	0.02812719982860466
Ark.591	Bulk Soil	Soil	WPS-2	32672	9	3.06063110213326e-4
Ark.591	Bulk Soil	Soil	WS1	32672	9	3.06063110213326e-4
Ark.591	Bulk Soil	Soil	WS2	32672	4	1.53031555106663e-4
Ark.591	Bulk Soil	Soil	WS3	32672	203	0.00624368744835185
Ark.591	Bulk Soil	Soil	WS4	32672	11	3.6727573225599116e-4
Ark.591	Bulk Soil	Soil	WS5	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	WWE1	32672	15	4.897009763413216e-4
Ark.591	Bulk Soil	Soil	ZB3	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	Alphaproteobacteria	32672	1354	0.04147155143390567
Ark.591	Bulk Soil	Soil	Betaproteobacteria	32672	1601	0.049031310256174826
Ark.591	Bulk Soil	Soil	Deltaproteobacteria	32672	3487	0.1067548128424081
Ark.591	Bulk Soil	Soil	Epsilonproteobacteria	32672	1	6.12126220426652e-5
Ark.591	Bulk Soil	Soil	Gammaproteobacteria	32672	453	0.013895265203685
Ark.591	Bulk Soil	Soil	TA18	32672	0	3.06063110213326e-5
Ark.591	Bulk Soil	Soil	Zetaproteobacteria	32672	2	9.181893306399779e-5
Arw.1	Rhizosphere	Sedge	[Parvarchaeota]	22765	2	1.3177545462531845e-4
Arw.1	Rhizosphere	Sedge	[Thermi]	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	AC1	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	Acidobacteria	22765	3644	0.16010717736976193
Arw.1	Rhizosphere	Sedge	Actinobacteria	22765	941	0.04137749275235
Arw.1	Rhizosphere	Sedge	AD3	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	Armatimonadetes	22765	321	0.014143898796450848
Arw.1	Rhizosphere	Sedge	Bacteroidetes	22765	1346	0.059167179126767985
Arw.1	Rhizosphere	Sedge	BHI80-139	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	BRC1	22765	34	0.0015373803039620488
Arw.1	Rhizosphere	Sedge	Caldiserica	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	Chlamydiae	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	Chlorobi	22765	155	0.0068523236405165595
Arw.1	Rhizosphere	Sedge	Chloroflexi	22765	962	0.042299920934727224
Arw.1	Rhizosphere	Sedge	Crenarchaeota	22765	58	0.0025915839409645963
Arw.1	Rhizosphere	Sedge	Cyanobacteria	22765	241	0.010629886673109021
Arw.1	Rhizosphere	Sedge	Elusimicrobia	22765	32	0.001449530000878503
Arw.1	Rhizosphere	Sedge	Euryarchaeota	22765	69	0.0030747606079240975
Arw.1	Rhizosphere	Sedge	FBP	22765	7	3.5140121233418256e-4
Arw.1	Rhizosphere	Sedge	FCPU426	22765	2	1.3177545462531845e-4
Arw.1	Rhizosphere	Sedge	Fibrobacteres	22765	29	0.0013177545462531846
Arw.1	Rhizosphere	Sedge	Firmicutes	22765	641	0.028199947289818148
Arw.1	Rhizosphere	Sedge	Fusobacteria	22765	1	8.785030308354564e-5
Arw.1	Rhizosphere	Sedge	GAL15	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	Gemmatimonadetes	22765	788	0.03465694456645876
Arw.1	Rhizosphere	Sedge	GN02	22765	5	2.635509092506369e-4
Arw.1	Rhizosphere	Sedge	GN04	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	GOUTA4	22765	19	8.785030308354564e-4
Arw.1	Rhizosphere	Sedge	Kazan-3B-28	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	KSB3	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	Lentisphaerae	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	MVS-104	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	NC10	22765	11	5.271018185012738e-4
Arw.1	Rhizosphere	Sedge	Nitrospirae	22765	108	0.004787841518053238
Arw.1	Rhizosphere	Sedge	NKB19	22765	27	0.001229904243169639
Arw.1	Rhizosphere	Sedge	OC31	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	OD1	22765	1	8.785030308354564e-5
Arw.1	Rhizosphere	Sedge	OP11	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	OP3	22765	13	6.149521215848195e-4
Arw.1	Rhizosphere	Sedge	OP8	22765	2	1.3177545462531845e-4
Arw.1	Rhizosphere	Sedge	PAUC34f	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	Planctomycetes	22765	656	0.02885882456294474
Arw.1	Rhizosphere	Sedge	SBR1093	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	Spirochaetes	22765	105	0.004656066063427919
Arw.1	Rhizosphere	Sedge	SR1	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	Tenericutes	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	TM6	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	TM7	22765	8	3.953263638759554e-4
Arw.1	Rhizosphere	Sedge	TPD-58	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	unclassified	22765	1	8.785030308354564e-5
Arw.1	Rhizosphere	Sedge	Verrucomicrobia	22765	1375	0.0604410085214794
Arw.1	Rhizosphere	Sedge	WPS-2	22765	12	5.710269700430466e-4
Arw.1	Rhizosphere	Sedge	WS1	22765	2	1.3177545462531845e-4
Arw.1	Rhizosphere	Sedge	WS2	22765	5	2.635509092506369e-4
Arw.1	Rhizosphere	Sedge	WS3	22765	57	0.0025476587894228235
Arw.1	Rhizosphere	Sedge	WS4	22765	1	8.785030308354564e-5
Arw.1	Rhizosphere	Sedge	WS5	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	WWE1	22765	2	1.3177545462531845e-4
Arw.1	Rhizosphere	Sedge	ZB3	22765	0	4.392515154177282e-5
Arw.1	Rhizosphere	Sedge	Alphaproteobacteria	22765	1425	0.06263726609856804
Arw.1	Rhizosphere	Sedge	Betaproteobacteria	22765	6622	0.2909162786611614
Arw.1	Rhizosphere	Sedge	Deltaproteobacteria	22765	2212	0.09720636036194324
Arw.1	Rhizosphere	Sedge	Epsilonproteobacteria	22765	36	0.0016252306070455942
Arw.1	Rhizosphere	Sedge	Gammaproteobacteria	22765	735	0.03232891153474479
Arw.1	Rhizosphere	Sedge	TA18	22765	0	4.392515154177282e-5
